sudoku,split,dp_call,literal_iteration,literal_search
829,dlis_positive_only,10001,0,0
830,fifo,23,0,0
830,fifo_reversed,10001,0,0
830,fifo_negative_only,10001,0,0
830,fifo_positive_only,23,0,0
830,dlcs,10001,0,0
830,dlcs_reversed,29,0,0
830,dlcs_negative_only,29,0,0
830,dlcs_positive_only,10001,0,0
830,dlis,10001,0,0
830,dlis_reversed,10001,0,0
830,dlis_negative_only,10001,0,0
830,dlis_positive_only,10001,0,0
831,fifo,21,0,0
831,fifo_reversed,21,0,0
831,fifo_negative_only,21,0,0
831,fifo_positive_only,21,0,0
831,dlcs,21,0,0
831,dlcs_reversed,21,0,0
831,dlcs_negative_only,21,0,0
831,dlcs_positive_only,21,0,0
831,dlis,21,0,0
831,dlis_reversed,21,0,0
831,dlis_negative_only,21,0,0
831,dlis_positive_only,21,0,0
832,fifo,42,0,0
832,fifo_reversed,28,0,0
832,fifo_negative_only,28,0,0
832,fifo_positive_only,42,0,0
832,dlcs,10001,0,0
832,dlcs_reversed,62,0,0
832,dlcs_negative_only,62,0,0
832,dlcs_positive_only,10001,0,0
832,dlis,10001,0,0
832,dlis_reversed,10001,0,0
832,dlis_negative_only,10001,0,0
832,dlis_positive_only,10001,0,0
833,fifo,10001,0,0
833,fifo_reversed,42,0,0
833,fifo_negative_only,42,0,0
833,fifo_positive_only,10001,0,0
833,dlcs,10001,0,0
833,dlcs_reversed,36,0,0
833,dlcs_negative_only,36,0,0
833,dlcs_positive_only,10001,0,0
833,dlis,10001,0,0
833,dlis_reversed,10001,0,0
833,dlis_negative_only,10001,0,0
833,dlis_positive_only,10001,0,0
834,fifo,27,0,0
834,fifo_reversed,27,0,0
834,fifo_negative_only,27,0,0
834,fifo_positive_only,27,0,0
834,dlcs,27,0,0
834,dlcs_reversed,27,0,0
834,dlcs_negative_only,27,0,0
834,dlcs_positive_only,27,0,0
834,dlis,27,0,0
834,dlis_reversed,27,0,0
834,dlis_negative_only,27,0,0
834,dlis_positive_only,27,0,0
835,fifo,45,0,0
835,fifo_reversed,10001,0,0
835,fifo_negative_only,10001,0,0
835,fifo_positive_only,45,0,0
835,dlcs,10001,0,0
835,dlcs_reversed,10001,0,0
835,dlcs_negative_only,10001,0,0
